filename,filters_per_layer,number_of_layers,total_filters,kernel_size,input_size,cpu_utilization_avg,memory_utilization_avg,cpu_power_avg,tpu_power_avg,inference_time,usb_type,tpu_mode,block_type,total_power_avg,total_energy_joules,joules_per_input,inference_time_per_input
cnn_fullconv_10_3_repeat5_shape1920x1920.csv,10,5,50,3,3686400,44.59622337630208,1956.94353125,1.284905584407552,0.3535214989257813,485.0,usb3,max,fullconv,6.388427083333333,3098.3871354166668,3.0983871354166665,0.485
cnn_fullconv_10_3_repeat5_shape1920x240.csv,10,5,50,3,460800,44.87042756818182,1921.4514727272729,1.2917606892045457,0.3325120380681827,60.0,usb3,max,fullconv,6.374272727272728,382.4563636363637,0.3824563636363636,0.06
cnn_fullconv_10_3_repeat5_shape1920x320.csv,10,5,50,3,614400,45.184206880000005,1922.9021600000003,1.299605172,0.3196614946666667,80.0,usb3,max,fullconv,6.369266666666666,509.5413333333333,0.5095413333333333,0.08
cnn_fullconv_10_3_repeat5_shape1920x480.csv,10,5,50,3,921600,44.6727041076087,1926.8669043478264,1.2868176026902176,0.3557476147010874,120.0,usb3,max,fullconv,6.392565217391305,767.1078260869566,0.7671078260869566,0.12
cnn_fullconv_10_3_repeat5_shape1920x640.csv,10,5,50,3,1228800,44.528222242968745,1926.40785,1.2832055560742186,0.3437944439257823,165.0,usb3,max,fullconv,6.377000000000001,1052.2050000000002,1.052205,0.165
cnn_fullconv_10_3_repeat5_shape1920x800.csv,10,5,50,3,1536000,44.5333426025,1932.50058,1.2833335650625,0.2909414349375003,205.0,usb3,max,fullconv,6.324275,1296.476375,1.296476375,0.205
cnn_fullconv_10_3_repeat5_shape240x160.csv,10,5,50,3,38400,41.1252715,1881.704,1.1981317875,0.3368682125000006,5.0,usb3,max,fullconv,6.285,31.425,0.031425,0.005
cnn_fullconv_10_3_repeat5_shape240x240.csv,10,5,50,3,57600,21.9667626,1765.5028,0.719169065,0.264830935,10.0,usb3,max,fullconv,5.734,57.34,0.05734,0.01
cnn_fullconv_10_3_repeat5_shape2560x1024.csv,10,5,50,3,2621440,44.701942762132354,1950.5047941176472,1.2875485690533088,0.3373484897702203,345.0,usb3,max,fullconv,6.374897058823529,2199.3394852941174,2.199339485294117,0.345
cnn_fullconv_10_3_repeat5_shape2560x1280.csv,10,5,50,3,3276800,44.85769231656976,1960.1544651162792,1.291442307914244,0.3458018781322671,435.0,usb3,max,fullconv,6.387244186046512,2778.4512209302325,2.7784512209302323,0.435
cnn_fullconv_10_3_repeat5_shape2560x1440.csv,10,5,50,3,3686400,44.73284796666667,1961.24360625,1.2883211991666668,0.3465329674999999,485.0,usb3,max,fullconv,6.384854166666667,3096.6542708333336,3.0966542708333336,0.485
cnn_fullconv_10_3_repeat5_shape2560x160.csv,10,5,50,3,409600,44.4754377025,1920.0054,1.2818859425625,0.208614057437499,55.0,usb3,max,fullconv,6.240499999999999,343.2275,0.3432274999999999,0.055
cnn_fullconv_10_3_repeat5_shape2560x1920.csv,10,5,50,3,4915200,44.42593039866413,1978.894706870229,1.2806482599666031,0.3695731140791976,660.0,usb3,max,fullconv,6.400221374045801,4224.146106870228,4.224146106870228,0.66
cnn_fullconv_10_3_repeat5_shape2560x240.csv,10,5,50,3,614400,44.61231473333334,1923.82424,1.2853078683333334,0.2588921316666663,80.0,usb3,max,fullconv,6.2942,503.536,0.503536,0.08
cnn_fullconv_10_3_repeat5_shape2560x2560.csv,10,5,50,3,6553600,44.578930986857145,2000.6383885714283,1.284473274671429,0.3667495824714306,880.0,usb3,max,fullconv,6.40122285714286,5633.076114285716,5.633076114285716,0.88
cnn_fullconv_10_3_repeat5_shape2560x320.csv,10,5,50,3,819200,44.055654147619045,1925.7087904761904,1.2713913536904762,0.3642753129761908,110.0,usb3,max,fullconv,6.385666666666667,702.4233333333334,0.7024233333333334,0.11
cnn_fullconv_10_3_repeat5_shape2560x480.csv,10,5,50,3,1228800,44.11600260234376,1929.3304875,1.2729000650585938,0.3297561849414059,165.0,usb3,max,fullconv,6.35265625,1048.18828125,1.04818828125,0.165
cnn_fullconv_10_3_repeat5_shape2560x640.csv,10,5,50,3,1638400,44.61360407916667,1938.7933523809525,1.2853401019791668,0.3511598980208319,215.0,usb3,max,fullconv,6.386499999999999,1373.0975,1.3730975,0.215
cnn_fullconv_10_3_repeat5_shape2560x800.csv,10,5,50,3,2048000,44.06813840462964,1945.4726666666663,1.2717034601157409,0.3488150584027778,275.0,usb3,max,fullconv,6.370518518518519,1751.8925925925926,1.7518925925925926,0.275
