,filename,filters_per_layer,number_of_layers,total_filters,kernel_size,input_size,cpu_utilization_avg,memory_utilization_avg,cpu_power_avg,tpu_power_avg,inference_time,usb_type,tpu_mode,block_type,total_power_avg,total_energy_joules,joules_per_input,inference_time_per_input,processed_inputs,round
37,cnn_fullconv_4_1_repeat7_shape96x96.csv,4,7,28,1,9216,38.549710025,2003.6112666666668,1.1337427506250002,-0.5180760839583343,20,usb3,max,fullconv,5.265666666666666,105.31333333333332,0.0105313333333333,0.00193189,10000,output-round6
38,cnn_fullconv_4_1_repeat8_shape96x96.csv,4,8,32,1,9216,41.888731475,2028.0126,1.217218286875,-0.5417182868750006,19,usb3,max,fullconv,5.3255,101.1845,0.01011845,0.0019017106,10000,output-round6
39,cnn_fullconv_4_1_repeat9_shape96x96.csv,4,9,36,1,9216,32.57888716666667,1964.8912666666668,0.9844721791666668,-0.2044721791666672,20,usb3,max,fullconv,5.43,108.6,0.01086,0.0019607394,10000,output-round6
40,cnn_fullconv_64_1_repeat10_shape96x96.csv,64,10,640,1,9216,34.32735225833334,2027.6554,1.0281838064583335,-0.2801838064583339,24,usb3,max,fullconv,5.398,129.552,0.0129552,0.0023902252,10000,output-round6
41,cnn_fullconv_64_1_repeat1_shape96x96.csv,64,1,64,1,9216,40.86660885,2027.8868,1.19166522125,-0.2501652212500005,19,usb3,max,fullconv,5.5915,106.2385,0.01062385,0.001987954,10000,output-round6
42,cnn_fullconv_64_1_repeat2_shape96x96.csv,64,2,128,1,9216,41.22040525833334,2029.4416,1.2005101314583333,-0.3125101314583336,21,usb3,max,fullconv,5.538,116.298,0.0116298,0.0020357149,10000,output-round6
43,cnn_fullconv_64_1_repeat3_shape96x96.csv,64,3,192,1,9216,34.89466921666667,2003.0860666666667,1.0423667304166668,-0.3257000637500002,21,usb3,max,fullconv,5.366666666666667,112.70000000000002,0.01127,0.0020942334,10000,output-round6
44,cnn_fullconv_64_1_repeat4_shape96x96.csv,64,4,256,1,9216,38.37429791666667,2027.2000666666663,1.1293574479166668,-0.1910241145833335,21,usb3,max,fullconv,5.588333333333334,117.355,0.0117355,0.0021103821,10000,output-round6
45,cnn_fullconv_64_1_repeat5_shape96x96.csv,64,5,320,1,9216,36.625747358333335,2019.5794,1.0856436839583334,-0.3816436839583348,22,usb3,max,fullconv,5.353999999999999,117.78799999999998,0.0117787999999999,0.0021848684,10000,output-round6
46,cnn_fullconv_64_1_repeat6_shape96x96.csv,64,6,384,1,9216,34.66794476666667,2016.965,1.0366986191666667,0.2619680474999999,22,usb3,max,fullconv,5.948666666666667,130.87066666666666,0.0130870666666666,0.0022192057,10000,output-round6
47,cnn_fullconv_64_1_repeat7_shape96x96.csv,64,7,448,1,9216,33.48574876666667,2003.9442,1.0071437191666668,0.297856280833332,23,usb3,max,fullconv,5.954999999999999,136.96499999999995,0.0136964999999999,0.0022552375,10000,output-round6
48,cnn_fullconv_64_1_repeat8_shape96x96.csv,64,8,512,1,9216,31.707403475,2003.745133333333,0.962685086875,0.1719815797916659,22,usb3,max,fullconv,5.784666666666666,127.26266666666666,0.0127262666666666,0.0022891785,10000,output-round6
49,cnn_fullconv_64_1_repeat9_shape96x96.csv,64,9,576,1,9216,35.94966971666667,2028.7752,1.0687417429166668,0.3502582570833326,24,usb3,max,fullconv,6.069,145.656,0.0145656,0.0023164712,10000,output-round6
50,cnn_fullconv_8_1_repeat10_shape96x96.csv,8,10,80,1,9216,40.13798213333334,2014.1258,1.1734495533333331,-0.5704495533333347,20,usb3,max,fullconv,5.252999999999999,105.06,0.0105059999999999,0.0019656584,10000,output-round6
51,cnn_fullconv_8_1_repeat1_shape96x96.csv,8,1,8,1,9216,42.2718025375,2027.9031,1.2267950634374998,0.132704936562499,19,usb3,max,fullconv,6.009499999999999,114.18049999999998,0.0114180499999999,0.0018724946,10000,output-round6
52,cnn_fullconv_8_1_repeat2_shape96x96.csv,8,2,16,1,9216,43.44048975,2026.996,1.25601224375,-0.2955122437500002,19,usb3,max,fullconv,5.6105,106.5995,0.01065995,0.0019028252,10000,output-round6
53,cnn_fullconv_8_1_repeat3_shape96x96.csv,8,3,24,1,9216,37.514424075,1989.839066666667,1.107860601875,-0.9038606018750004,20,usb3,max,fullconv,4.854,97.08,0.009708,0.0019191428,10000,output-round6
